2.454,2.700,1.800,0.900,1.400,0.500,0.900
2.552,2.700,1.800,0.900,1.400,0.500,0.900
2.603,2.700,1.800,0.900,1.400,0.500,0.900
2.654,2.700,1.800,0.900,1.400,0.500,0.900
2.718,2.700,1.800,0.900,1.400,0.500,0.900
2.768,2.700,1.800,0.900,1.400,0.500,0.900
2.787,2.700,1.800,0.900,1.400,0.500,0.900
2.810,2.700,1.800,0.900,1.400,0.500,0.900
2.834,2.700,1.800,0.900,1.400,0.500,0.900
2.858,2.700,1.800,0.900,1.400,0.500,0.900
2.879,2.700,1.800,0.900,1.400,0.500,0.900
2.898,2.700,1.800,0.900,1.400,0.500,0.900
2.918,2.700,1.800,0.900,1.400,0.500,0.900
2.937,2.700,1.800,0.900,1.400,0.500,0.900
2.959,2.700,1.800,0.900,1.400,0.500,0.900
2.977,2.700,1.800,0.900,1.400,0.500,0.900
3.008,2.700,1.800,0.900,1.400,0.500,0.900
3.029,2.700,1.800,0.900,1.400,0.500,0.900
3.049,2.700,1.800,0.900,1.400,0.500,0.900
3.066,2.700,1.800,0.900,1.400,0.500,0.900
3.087,2.700,1.800,0.900,1.400,0.500,0.900
3.105,2.700,1.800,0.900,1.400,0.500,0.900
3.123,2.700,1.800,0.900,1.400,0.500,0.900
3.140,2.700,1.800,0.900,1.400,0.500,0.900
3.159,2.700,1.800,0.900,1.400,0.500,0.900
3.179,2.700,1.800,0.900,1.400,0.500,0.900
3.199,2.700,1.800,0.900,1.400,0.500,0.900
3.221,2.700,1.800,0.900,1.400,0.500,0.900
3.240,2.700,1.800,0.900,1.400,0.500,0.900
3.258,2.700,1.800,0.900,1.400,0.500,0.900
3.276,2.700,1.800,0.900,1.400,0.500,0.900
3.296,2.700,1.800,0.900,1.400,0.500,0.900
3.313,2.700,1.800,0.900,1.400,0.500,0.900
3.333,2.700,1.800,0.900,1.400,0.500,0.900
3.351,2.700,1.800,0.900,1.400,0.500,0.900
3.368,2.700,1.800,0.900,1.400,0.500,0.900
3.386,2.700,1.800,0.900,1.400,0.500,0.900
3.404,2.700,1.800,0.900,1.400,0.500,0.900
3.423,2.700,1.800,0.900,1.400,0.400,1.000
3.440,2.700,1.800,0.900,1.400,0.400,1.000
3.458,2.700,1.800,0.900,1.400,0.400,1.000
3.477,2.700,1.800,0.900,1.400,0.400,1.000
3.493,2.700,1.800,0.900,1.400,0.400,1.000
3.510,2.700,1.800,0.900,1.400,0.400,1.000
3.529,2.700,1.800,0.900,1.400,0.400,1.000
3.544,2.700,1.800,0.900,1.400,0.400,1.000
3.562,2.700,1.800,0.900,1.400,0.400,1.000
3.579,2.700,1.800,0.900,1.400,0.400,1.000
3.595,2.700,1.800,0.900,1.400,0.400,1.000
3.614,2.700,1.800,0.900,1.400,0.400,1.000
3.633,2.700,1.800,0.900,1.400,0.400,1.000
3.650,2.700,1.800,0.900,1.400,0.400,1.000
3.667,2.700,1.800,0.900,1.400,0.400,1.000
3.687,2.700,1.800,0.900,1.400,0.400,1.000
3.709,2.700,1.800,0.900,1.400,0.400,1.000
3.731,2.700,1.800,0.900,1.400,0.400,1.000
3.755,2.700,1.800,0.900,1.400,0.400,1.000
3.775,2.700,1.800,0.900,1.400,0.400,1.000
3.796,2.700,1.800,0.900,1.400,0.400,1.000
3.817,2.700,1.800,0.900,1.400,0.400,1.000
3.837,2.700,1.800,0.900,1.400,0.400,1.000
3.855,2.700,1.800,0.900,1.400,0.400,1.000
3.875,2.700,1.800,0.900,1.400,0.400,1.000
3.893,2.700,1.800,0.900,1.400,0.400,1.000
3.911,2.700,1.800,0.900,1.400,0.400,1.000
3.931,2.700,1.800,0.900,1.400,0.400,1.000
3.955,2.700,1.800,0.900,1.400,0.400,1.000
3.975,2.700,1.800,0.900,1.400,0.400,1.000
3.994,2.700,1.800,0.900,1.400,0.400,1.000
4.012,2.700,1.800,0.900,1.400,0.400,1.000
4.030,2.700,1.800,0.900,1.400,0.400,1.000
4.047,2.700,1.800,0.900,1.400,0.400,1.000
4.068,2.700,1.800,0.900,1.400,0.400,1.000
4.087,2.700,1.800,0.900,1.400,0.400,1.000
4.106,2.700,1.800,0.900,1.400,0.400,1.000
4.127,2.700,1.800,0.900,1.400,0.400,1.000
4.145,2.700,1.800,0.900,1.400,0.400,1.000
4.168,2.700,1.800,0.900,1.400,0.400,1.000
4.187,2.700,1.800,0.900,1.400,0.400,1.000
4.205,2.700,1.800,0.900,1.400,0.400,1.000
4.226,2.700,1.800,0.900,1.400,0.400,1.000
4.247,2.700,1.800,0.900,1.400,0.400,1.000
4.267,2.700,1.800,0.900,1.400,0.400,1.000
4.287,2.700,1.800,0.900,1.400,0.400,1.000
4.307,2.700,1.800,0.900,1.400,0.400,1.000
4.329,2.700,1.800,0.900,1.400,0.400,1.000
4.350,2.700,1.800,0.900,1.400,0.400,1.000
4.369,2.700,1.800,0.900,1.400,0.400,1.000
4.390,2.700,1.800,0.900,1.400,0.400,1.000
4.409,2.700,1.800,0.900,1.400,0.400,1.000
4.434,2.700,1.800,0.900,1.400,0.400,1.000
4.453,2.700,1.800,0.900,1.400,0.400,1.000
4.473,2.700,1.800,0.900,1.400,0.400,1.000
4.493,2.700,1.800,0.900,1.400,0.400,1.000
4.513,2.700,1.800,0.900,1.400,0.400,1.000
4.536,2.700,1.700,1.000,1.400,0.400,1.000
4.558,2.700,1.800,0.900,1.400,0.400,1.000
4.580,2.700,1.800,0.900,1.400,0.400,1.000
4.607,2.700,1.800,0.900,1.400,0.400,1.000
4.635,2.700,1.800,0.900,1.400,0.400,1.000
4.665,2.700,1.800,0.900,1.400,0.400,1.000
4.690,2.700,1.800,0.900,1.400,0.400,1.000
4.710,2.700,1.800,0.900,1.400,0.400,1.000
4.735,2.700,1.800,0.900,1.400,0.400,1.000
4.757,2.700,1.800,0.900,1.400,0.400,1.000
4.779,2.700,1.800,0.900,1.400,0.400,1.000
4.804,2.700,1.800,0.900,1.400,0.400,1.000
4.827,2.700,1.800,0.900,1.400,0.400,1.000
4.850,2.700,1.800,0.900,1.400,0.400,1.000
4.884,2.700,1.800,0.900,1.400,0.400,1.000
4.905,2.700,1.800,0.900,1.400,0.400,1.000
4.925,2.700,1.800,0.900,1.400,0.400,1.000
4.945,2.700,1.800,0.900,1.400,0.400,1.000
4.966,2.700,1.800,0.900,1.400,0.400,1.000
4.987,2.700,1.800,0.900,1.400,0.400,1.000
5.005,2.700,1.800,0.900,1.400,0.400,1.000
5.025,2.700,1.800,0.900,1.400,0.400,1.000
5.045,2.700,1.800,0.900,1.400,0.400,1.000
5.067,2.700,1.800,0.900,1.400,0.400,1.000
5.086,2.700,1.800,0.900,1.400,0.400,1.000
5.107,2.700,1.800,0.900,1.400,0.400,1.000
5.127,2.700,1.800,0.900,1.400,0.400,1.000
5.149,2.700,1.800,0.900,1.400,0.400,1.000
5.169,2.700,1.800,0.900,1.400,0.400,1.000
5.189,2.700,1.800,0.900,1.400,0.400,1.000
5.211,2.700,1.800,0.900,1.400,0.400,1.000
5.236,2.700,1.800,0.900,1.400,0.400,1.000
5.259,2.700,1.800,0.900,1.400,0.400,1.000
5.288,2.700,1.800,0.900,1.400,0.400,1.000
5.310,2.700,1.800,0.900,1.400,0.400,1.000
5.334,2.700,1.800,0.900,1.400,0.400,1.000
5.352,2.700,1.800,0.900,1.400,0.400,1.000
5.370,2.700,1.800,0.900,1.400,0.400,1.000
5.387,2.700,1.800,0.900,1.400,0.400,1.000
5.407,2.700,1.800,0.900,1.400,0.400,1.000
5.425,2.700,1.800,0.900,1.400,0.400,1.000
5.444,2.700,1.800,0.900,1.400,0.400,1.000
5.463,2.700,1.800,0.900,1.400,0.400,1.000
5.479,2.700,1.800,0.900,1.400,0.400,1.000
5.497,2.700,1.800,0.900,1.400,0.400,1.000
5.514,2.700,1.800,0.900,1.400,0.400,1.000
5.534,2.700,1.800,0.900,1.400,0.400,1.000
5.556,2.700,1.800,0.900,1.400,0.400,1.000
5.575,2.700,1.800,0.900,1.400,0.400,1.000
5.594,2.700,1.800,0.900,1.400,0.400,1.000
5.611,2.700,1.800,0.900,1.400,0.400,1.000
5.629,2.700,1.800,0.900,1.400,0.400,1.000
5.647,2.700,1.800,0.900,1.400,0.400,1.000
5.665,2.700,1.800,0.900,1.400,0.400,1.000
5.683,2.700,1.800,0.900,1.400,0.400,1.000
5.700,2.700,1.800,0.900,1.400,0.400,1.000
5.716,2.700,1.800,0.900,1.400,0.400,1.000
5.732,2.700,1.800,0.900,1.400,0.400,1.000
5.749,2.700,1.800,0.900,1.400,0.400,1.000
5.765,2.700,1.800,0.900,1.400,0.400,1.000
5.782,2.700,1.800,0.900,1.400,0.400,1.000
5.802,2.700,1.800,0.900,1.400,0.400,1.000
5.821,2.700,1.800,0.900,1.400,0.400,1.000
5.837,2.700,1.800,0.900,1.400,0.400,1.000
5.854,2.700,1.800,0.900,1.400,0.400,1.000
5.872,2.700,1.800,0.900,1.400,0.400,1.000
5.890,2.700,1.800,0.900,1.400,0.400,1.000
5.910,2.700,1.800,0.900,1.400,0.400,1.000
5.930,2.700,1.800,0.900,1.400,0.400,1.000
5.951,2.700,1.800,0.900,1.400,0.400,1.000
5.972,2.700,1.800,0.900,1.400,0.400,1.000
5.992,2.700,1.800,0.900,1.400,0.400,1.000
6.021,2.700,1.800,0.900,1.400,0.400,1.000
6.039,2.700,1.800,0.900,1.400,0.400,1.000
6.057,2.700,1.800,0.900,1.400,0.400,1.000
6.076,2.700,1.800,0.900,1.400,0.400,1.000
6.095,2.700,1.800,0.900,1.400,0.400,1.000
6.114,2.700,1.800,0.900,1.400,0.400,1.000
6.133,2.700,1.800,0.900,1.400,0.400,1.000
6.150,2.700,1.800,0.900,1.400,0.400,1.000
6.168,2.700,1.800,0.900,1.400,0.400,1.000
6.184,2.700,1.800,0.900,1.400,0.400,1.000
6.201,2.700,1.800,0.900,1.400,0.400,1.000
6.217,2.700,1.800,0.900,1.400,0.400,1.000
6.238,2.700,1.800,0.900,1.400,0.400,1.000
6.254,2.700,1.800,0.900,1.400,0.400,1.000
6.272,2.700,1.800,0.900,1.400,0.400,1.000
6.289,2.700,1.800,0.900,1.400,0.400,1.000
6.306,2.700,1.800,0.900,1.400,0.400,1.000
6.327,2.700,1.800,0.900,1.400,0.400,1.000
6.349,2.700,1.800,0.900,1.400,0.400,1.000
6.369,2.700,1.800,0.900,1.400,0.400,1.000
6.389,2.700,1.800,0.900,1.400,0.400,1.000
6.408,2.700,1.800,0.900,1.400,0.400,1.000
6.427,2.700,1.800,0.900,1.400,0.400,1.000
6.447,2.700,1.800,0.900,1.400,0.400,1.000
6.468,2.700,1.800,0.900,1.400,0.400,1.000
6.488,2.700,1.800,0.900,1.400,0.400,1.000
6.507,2.700,1.800,0.900,1.400,0.400,1.000
6.527,2.700,1.800,0.900,1.400,0.400,1.000
6.547,2.700,1.800,0.900,1.400,0.400,1.000
6.568,2.700,1.800,0.900,1.400,0.400,1.000
6.588,2.700,1.800,0.900,1.400,0.400,1.000
6.608,2.700,1.800,0.900,1.400,0.400,1.000
6.627,2.700,1.800,0.900,1.400,0.400,1.000
6.648,2.700,1.800,0.900,1.400,0.400,1.000
6.667,2.700,1.800,0.900,1.400,0.400,1.000
6.687,2.700,1.800,0.900,1.400,0.400,1.000
6.706,2.700,1.800,0.900,1.400,0.400,1.000
6.726,2.700,1.800,0.900,1.400,0.400,1.000
6.745,2.700,1.800,0.900,1.400,0.400,1.000
6.765,2.700,1.800,0.900,1.400,0.400,1.000
6.784,2.700,1.800,0.900,1.400,0.400,1.000
6.804,2.700,1.800,0.900,1.400,0.400,1.000
6.822,2.700,1.800,0.900,1.400,0.400,1.000
6.840,2.700,1.800,0.900,1.400,0.400,1.000
6.856,2.700,1.800,0.900,1.400,0.400,1.000
6.872,2.700,1.800,0.900,1.400,0.400,1.000
6.889,2.700,1.800,0.900,1.400,0.400,1.000
6.906,2.700,1.800,0.900,1.400,0.400,1.000
6.925,2.700,1.800,0.900,1.400,0.400,1.000
6.943,2.700,1.800,0.900,1.400,0.400,1.000
